id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
17174,"Jackson, Lopez and Dyer",Zillow,2277.46,USD,2022-11-07,True,2020-12-25
17175,"Oconnor, Schneider and Mendez",Craigslist,2367.43,INR,2024-06-17,True,2021-06-19
17176,Daniels-Stewart,Realtor,3957.37,INR,2023-07-04,False,2021-05-16
17177,Moore PLC,Apartments.com,3188.93,INR,2022-01-24,True,2024-04-01
17178,Delgado PLC,Zillow,1326.6,EUR,2020-02-07,True,2021-04-13
17179,"Cohen, Ramos and Cervantes",Apartments.com,3749.63,INR,2021-09-05,True,2023-02-19
17180,Harris-Robbins,Zillow,4788.98,INR,2024-03-11,False,2021-06-30
17181,Ashley-Harris,Apartments.com,4391.96,EUR,2020-06-27,False,2024-04-06
17182,"Cook, Baker and Miller",Airbnb,3786.7,USD,2023-01-07,True,2022-08-04
17183,Carr Group,Craigslist,2256.38,USD,2021-06-08,False,2024-08-03
17184,Jones-Dennis,Craigslist,2422.6,INR,2022-12-29,True,2020-07-23
17185,Jones-Stewart,Craigslist,2336.22,USD,2022-05-31,True,2023-11-08
17186,Peterson LLC,Airbnb,3350.58,INR,2024-03-15,True,2023-12-04
17187,"Swanson, Luna and Martin",Craigslist,3317.39,USD,2022-08-18,True,2024-03-11
17188,Barnes LLC,Realtor,3064.67,INR,2020-01-01,False,2020-06-18
17189,Rich-Meyer,Craigslist,4770.29,EUR,2021-09-03,False,2022-09-21
17190,Kelly Ltd,Airbnb,1408.34,EUR,2025-03-09,True,2020-10-16
17191,Woods Group,Apartments.com,4683.16,INR,2021-11-10,True,2020-09-06
17192,Vance-Johnson,Realtor,1562.18,EUR,2021-06-16,False,2020-08-09
17193,Rodriguez-Barnes,Airbnb,1538.8,EUR,2024-10-29,False,2021-01-08
17194,Richards LLC,Airbnb,1035.5,INR,2022-08-11,False,2020-04-08
17195,Gonzalez LLC,Craigslist,4788.04,EUR,2021-07-01,True,2020-05-30
17196,Barnes Inc,Apartments.com,3618.85,EUR,2022-05-03,True,2022-11-10
17197,Green-Davis,Airbnb,4776.62,USD,2020-07-25,False,2020-01-08
17198,Miller and Sons,Zillow,1793.03,EUR,2021-06-15,False,2021-02-03
17199,Burgess-Frye,Zillow,2410.56,INR,2020-11-27,True,2025-03-14
17200,Wilson LLC,Zillow,3137.11,INR,2021-08-15,True,2021-02-03
17201,"Williams, Robertson and Ochoa",Craigslist,2928.4,EUR,2023-02-18,False,2022-05-13
17202,Beck-Anderson,Airbnb,3155.92,EUR,2023-10-25,False,2023-07-19
17203,"Martin, Foster and Maynard",Airbnb,1467.65,USD,2021-07-07,False,2022-06-26
17204,"Brown, Munoz and Martinez",Airbnb,2119.6,USD,2024-07-16,False,2020-10-09
17205,Mayer and Sons,Apartments.com,3677.18,EUR,2023-08-17,True,2020-12-20
17206,"Nelson, Coleman and Hatfield",Airbnb,1659.45,USD,2021-03-07,False,2020-02-02
17207,Marsh-Mcgee,Airbnb,4298.36,INR,2024-06-15,False,2023-03-26
17208,Nelson-Sawyer,Zillow,1460.85,EUR,2021-03-12,False,2024-06-28
17209,Woods-Hawkins,Zillow,1729.44,USD,2025-01-10,True,2021-06-25
17210,Rivers-Curtis,Apartments.com,3371.82,EUR,2022-04-24,True,2021-05-11
17211,Price-Ritter,Craigslist,3284.14,INR,2024-09-08,True,2023-08-16
17212,Davis Group,Apartments.com,1033.29,EUR,2021-01-16,True,2021-12-25
17213,Patterson-Myers,Zillow,4566.83,USD,2020-04-22,False,2025-01-10
17214,"Harris, Hubbard and Collins",Zillow,4954.41,EUR,2020-07-23,False,2020-01-14
17215,"Dunlap, Harris and Hansen",Apartments.com,4754.09,INR,2022-07-23,False,2024-03-08
17216,Lewis PLC,Zillow,3808.39,EUR,2021-11-03,True,2021-12-26
17217,Palmer Inc,Airbnb,1638.97,USD,2023-07-15,False,2020-08-12
17218,Mclaughlin-Roberts,Craigslist,1367.23,INR,2022-05-07,False,2024-11-02
17219,Cunningham Ltd,Craigslist,3656.69,USD,2021-03-06,True,2021-04-07
17220,Martinez Group,Airbnb,1700.07,USD,2023-08-01,False,2020-02-08
17221,Freeman Group,Airbnb,3866.27,USD,2021-05-26,False,2023-01-19
17222,"Brown, Scott and Smith",Apartments.com,1159.7,EUR,2023-08-05,False,2022-05-18
17223,Miles-Smith,Airbnb,4608.73,INR,2024-07-17,True,2020-09-28
17224,Casey-Johnson,Apartments.com,4840.37,INR,2020-03-19,False,2022-09-03
17225,Fuller Group,Realtor,3287.18,EUR,2021-04-29,False,2023-05-14
17226,Shaw Ltd,Zillow,2983.49,INR,2020-09-18,False,2024-02-19
17227,"Clark, Mejia and Davis",Zillow,2116.01,EUR,2020-11-15,False,2022-07-10
17228,Norman Ltd,Airbnb,3826.19,USD,2023-08-08,True,2020-02-18
17229,Reyes-Coleman,Zillow,2511.27,EUR,2025-02-27,True,2020-03-08
17230,Thomas Inc,Zillow,2982.69,INR,2024-10-28,True,2022-02-10
17231,"Rodriguez, Garcia and Kelley",Zillow,2133.97,EUR,2022-02-14,True,2024-11-16
17232,"Garrett, Newton and Little",Apartments.com,2479.69,INR,2020-12-12,True,2024-09-20
17233,"Durham, Clark and Richards",Apartments.com,4074.11,EUR,2020-08-12,True,2024-10-25
17234,Clark LLC,Zillow,1332.89,INR,2023-12-21,False,2022-06-02
17235,Patrick Group,Realtor,2244.05,INR,2022-01-01,False,2021-12-02
17236,Simmons LLC,Realtor,1218.49,EUR,2023-12-28,False,2022-10-15
17237,Gomez-Fisher,Apartments.com,4170.95,USD,2022-05-14,False,2022-02-17
17238,"Carter, Parker and Nguyen",Airbnb,4729.13,USD,2024-09-09,False,2025-02-02
17239,Fox Inc,Realtor,4819.55,INR,2020-04-17,False,2024-05-20
17240,"Edwards, Adams and Jarvis",Realtor,3776.77,INR,2022-06-16,True,2022-11-02
17241,"Keith, Brown and Sampson",Airbnb,1638.55,EUR,2023-07-07,False,2020-10-28
17242,"Stevens, Martinez and Olson",Airbnb,2087.41,EUR,2023-11-26,False,2023-06-25
17243,Rivers Inc,Zillow,3575.7,INR,2023-11-07,False,2020-08-27
17244,Anderson LLC,Apartments.com,1995.25,USD,2022-09-25,False,2024-07-24
17245,"Carrillo, Barrera and Hunter",Zillow,3322.56,INR,2021-01-28,True,2024-08-28
17246,Delacruz PLC,Airbnb,2455.12,USD,2021-02-02,False,2020-07-02
17247,Kim-Franco,Craigslist,4985.89,USD,2021-10-01,True,2022-11-23
17248,Holloway-Harrison,Apartments.com,1205.37,INR,2022-04-25,False,2024-10-26
17249,Lynn Ltd,Apartments.com,1852.56,INR,2022-05-08,False,2022-06-27
17250,Bird Ltd,Realtor,1546.89,INR,2022-10-30,False,2021-03-17
17251,"Grant, Hernandez and Gross",Airbnb,4082.57,EUR,2024-08-21,False,2024-10-04
17252,"Brewer, Thomas and Hardy",Realtor,3728.64,USD,2025-01-08,False,2020-10-23
17253,"Gutierrez, Wilson and Miller",Airbnb,2534.15,INR,2022-03-19,True,2023-08-24
17254,"Johnson, Murphy and Miller",Apartments.com,3325.4,INR,2024-06-10,True,2022-05-11
17255,Page-Allen,Apartments.com,1148.43,INR,2022-09-04,False,2021-07-23
17256,"Rodriguez, Jacobs and Johnson",Airbnb,2830.03,USD,2024-11-08,False,2020-09-26
17257,Washington Group,Realtor,2459.13,USD,2024-07-24,True,2024-04-28
17258,"Singh, Campbell and Sullivan",Airbnb,4827.91,EUR,2021-04-20,True,2023-05-06
17259,Garcia-Barnes,Craigslist,1880.51,USD,2022-12-28,False,2020-06-25
17260,Flores LLC,Zillow,1579.87,USD,2023-03-01,True,2022-04-28
17261,Bryant Ltd,Realtor,4650.94,INR,2021-01-02,True,2022-01-17
17262,"Peterson, Silva and Johnson",Zillow,3879.95,EUR,2021-08-27,False,2024-03-15
17263,Lambert-Brown,Realtor,4084.61,INR,2024-01-30,False,2021-11-05
17264,Hudson-Larson,Realtor,4559.33,INR,2021-03-05,False,2024-01-19
17265,"Merritt, Ramirez and Romero",Zillow,1821.33,INR,2020-03-13,False,2024-04-13
17266,Stewart-Wright,Airbnb,2035.57,INR,2020-08-01,True,2023-11-01
17267,Huynh-Cisneros,Zillow,4047.5,EUR,2020-12-03,True,2025-03-07
17268,Roach-Hall,Craigslist,2847.79,INR,2021-05-04,True,2022-10-07
17269,"Adams, Tran and Martinez",Zillow,2788.26,EUR,2023-10-03,True,2024-07-07
17270,Moran and Sons,Airbnb,2571.73,INR,2022-03-09,False,2023-03-29
17271,Long-Hogan,Apartments.com,2196.31,USD,2022-05-04,False,2022-11-27
17272,Savage-Thomas,Zillow,4347.31,INR,2020-08-23,False,2025-02-03
17273,Wyatt LLC,Apartments.com,4807.27,USD,2022-04-12,False,2022-07-22
17274,Blair Group,Apartments.com,4549.97,USD,2021-06-29,False,2022-11-04
17275,Valdez-Patel,Airbnb,4852.79,INR,2021-09-05,False,2024-05-24
17276,Brown Group,Zillow,4604.22,EUR,2020-04-27,False,2024-07-03
17277,Warren PLC,Zillow,4706.7,USD,2023-01-03,True,2022-08-07
17278,Perkins and Sons,Realtor,4856.25,INR,2020-11-04,True,2022-12-31
17279,Humphrey-Mercado,Zillow,4722.06,EUR,2022-08-12,True,2020-02-08
17280,Horne Inc,Zillow,3947.14,INR,2021-05-01,False,2020-09-14
17281,Flores-Rich,Airbnb,3520.16,USD,2024-12-03,False,2021-04-26
17282,Woodward-Casey,Zillow,2224.01,INR,2022-10-28,False,2024-01-11
17283,Mccullough and Sons,Craigslist,2285.7,INR,2025-02-19,True,2023-02-05
17284,Johns-Sanders,Zillow,3723.55,EUR,2024-10-17,False,2022-07-02
17285,Mccarthy Group,Airbnb,1679.48,USD,2023-12-07,False,2022-10-17
17286,"Gilbert, Nichols and Shaw",Realtor,4618.57,USD,2022-11-15,False,2022-07-10
17287,Hernandez Ltd,Airbnb,3183.97,EUR,2021-02-09,False,2023-02-26
17288,"Drake, Hall and Morris",Zillow,4621.27,USD,2023-01-15,False,2024-10-20
17289,Taylor-Edwards,Zillow,2441.89,INR,2021-02-22,True,2022-02-21
17290,Mills Inc,Craigslist,1311.27,EUR,2020-06-03,True,2022-03-07
17291,Pearson Ltd,Airbnb,1443.58,INR,2020-08-19,True,2020-12-19
17292,"Sandoval, Chan and Baird",Realtor,4322.59,INR,2022-09-04,False,2022-04-22
17293,Shields and Sons,Airbnb,1535.65,EUR,2020-09-19,False,2023-04-10
17294,"Walker, Valencia and Henson",Realtor,1284.33,USD,2020-09-05,False,2023-12-06
17295,"Cain, Jones and Caldwell",Apartments.com,4344.48,USD,2021-08-30,True,2022-03-15
17296,Warner-Johns,Zillow,4674.67,INR,2022-10-20,True,2023-05-14
17297,Willis Group,Realtor,2709.17,USD,2025-02-11,True,2020-04-28
17298,Martin-Graham,Airbnb,3383.75,USD,2020-09-15,True,2021-04-15
17299,"Hamilton, Moore and Hurley",Realtor,2139.59,EUR,2022-04-19,False,2023-02-12
17300,"Thomas, Wilson and Molina",Realtor,1174.77,USD,2021-06-19,False,2022-12-05
17301,Romero-Johnson,Realtor,1298.36,INR,2020-01-10,False,2023-01-26
17302,"Williams, Lane and Harrison",Realtor,3034.94,USD,2023-05-05,False,2021-07-01
17303,"White, Brewer and Dean",Zillow,4409.66,EUR,2021-03-20,False,2022-01-29
17304,Harmon-Webb,Apartments.com,2812.5,EUR,2021-07-19,True,2021-09-06
17305,Sutton-Tran,Airbnb,1398.26,EUR,2021-01-13,False,2021-11-09
17306,Robles Ltd,Airbnb,3626.32,EUR,2024-03-12,True,2020-10-07
17307,Mooney-Rice,Realtor,2652.11,USD,2021-04-07,False,2021-01-30
17308,Taylor-Robinson,Airbnb,2738.28,USD,2020-06-12,False,2020-12-17
17309,Evans Inc,Realtor,2573.0,EUR,2023-07-20,True,2025-01-20
17310,Newton-Deleon,Airbnb,2860.22,USD,2022-02-03,False,2020-07-25
17311,Walker Inc,Zillow,3620.0,USD,2023-05-02,False,2020-06-05
17312,Parks and Sons,Apartments.com,3554.28,EUR,2023-04-22,False,2021-04-06
17313,Oconnell-Maldonado,Airbnb,2426.92,EUR,2021-11-28,True,2021-04-02
17314,"Hansen, Jones and Knight",Apartments.com,2197.31,USD,2022-01-17,False,2021-08-14
17315,Robinson-Parks,Airbnb,2475.19,EUR,2020-08-15,False,2024-08-01
17316,Vasquez Group,Realtor,1820.99,INR,2024-07-23,True,2022-04-05
17317,Sims-Mendez,Airbnb,2852.9,EUR,2023-08-31,False,2020-11-26
17318,"Hayes, Mcconnell and Brown",Zillow,2741.86,USD,2022-11-12,False,2023-07-03
17319,"Cunningham, Arias and Arnold",Zillow,1964.09,EUR,2021-11-02,True,2021-11-02
17320,"Romero, Rodriguez and Griffin",Apartments.com,1932.99,EUR,2020-06-03,False,2020-05-20
17321,"Dennis, Calderon and White",Craigslist,3654.78,USD,2020-12-29,True,2022-09-04
17322,"Armstrong, Young and Henson",Apartments.com,4466.69,INR,2020-11-01,False,2023-02-23
17323,Gonzalez LLC,Apartments.com,4310.96,EUR,2022-05-26,False,2023-06-27
17324,Williams-Blair,Zillow,4165.38,USD,2024-09-04,True,2023-10-16
17325,"Adams, Miller and Henderson",Craigslist,2229.71,INR,2025-03-08,True,2023-09-26
17326,"Henry, Romero and Evans",Apartments.com,4454.0,INR,2021-09-09,False,2023-10-12
17327,Gill Group,Craigslist,1641.5,INR,2020-08-17,True,2020-07-07
17328,Beard-Hoover,Zillow,4339.9,EUR,2022-09-04,True,2022-06-12
17329,Velasquez-Moreno,Zillow,4425.66,INR,2023-05-06,False,2021-03-20
17330,Garner-Mcclure,Apartments.com,1702.98,EUR,2023-02-07,True,2020-08-03
17331,Bradford PLC,Zillow,1495.81,EUR,2021-05-23,True,2023-10-17
17332,Hale LLC,Airbnb,2917.64,EUR,2023-07-10,False,2021-11-26
17333,Harper and Sons,Apartments.com,3032.39,USD,2022-09-06,True,2020-04-21
17334,Small-Morris,Realtor,4287.85,INR,2025-01-20,False,2023-09-29
17335,Diaz Inc,Zillow,1448.54,EUR,2024-11-18,True,2020-09-12
17336,"Allen, Delgado and Erickson",Zillow,3569.48,INR,2020-09-18,False,2022-04-20
17337,Nguyen and Sons,Apartments.com,3337.5,EUR,2024-07-05,False,2021-10-26
17338,Bautista Ltd,Airbnb,4051.32,USD,2024-11-23,False,2021-03-12
17339,"Medina, Jones and Bowman",Craigslist,1268.67,USD,2024-11-29,True,2024-12-05
17340,Brown-Reid,Craigslist,3193.75,EUR,2023-05-08,True,2020-07-24
17341,Garcia LLC,Craigslist,4214.17,EUR,2022-06-14,True,2022-06-24
17342,Clark PLC,Apartments.com,2834.67,USD,2023-10-31,True,2020-03-09
17343,Smith Inc,Airbnb,3144.41,EUR,2024-08-06,False,2021-02-14
17344,Baker-Nguyen,Zillow,1750.87,EUR,2024-03-18,True,2023-12-20
17345,Mueller-Sharp,Airbnb,1436.95,USD,2024-01-07,True,2025-02-27
17346,Trujillo PLC,Airbnb,1797.64,USD,2023-05-12,False,2024-08-14
17347,"Smith, Morris and Sanchez",Realtor,1509.94,USD,2024-12-07,True,2021-07-24
17348,Mcknight-Ingram,Craigslist,3355.81,EUR,2021-11-20,False,2020-11-12
17349,"Drake, Dudley and Wagner",Airbnb,1454.11,EUR,2024-08-14,False,2020-07-24
17350,Perry PLC,Realtor,1500.58,USD,2021-02-05,True,2020-05-14
17351,Vega-Valdez,Airbnb,3681.65,INR,2022-05-23,False,2021-04-26
17352,Graves-Jacobs,Apartments.com,4241.42,EUR,2024-02-18,True,2024-12-01
17353,Walton Group,Realtor,4660.11,INR,2022-08-21,True,2020-09-04
17354,Mccarty and Sons,Craigslist,4165.7,USD,2023-08-29,True,2023-08-04
17355,Phelps PLC,Apartments.com,3394.38,EUR,2021-10-21,False,2021-06-14
17356,Allison-Dunn,Zillow,2340.99,EUR,2021-06-10,True,2022-06-21
17357,"Shaffer, Walton and Hamilton",Airbnb,2013.68,INR,2022-05-09,False,2020-07-09
17358,Combs PLC,Zillow,4620.18,EUR,2023-03-25,False,2022-03-24
17359,"Franklin, Taylor and White",Zillow,1823.52,INR,2023-01-25,False,2020-06-23
17360,Moore-Reed,Apartments.com,1162.88,USD,2024-05-14,True,2023-10-31
17361,Cannon-Thomas,Craigslist,4268.44,USD,2024-04-07,False,2024-04-15
17362,Cruz-Lopez,Zillow,4018.05,EUR,2024-11-24,False,2021-10-21
17363,Ball-Williams,Craigslist,2302.44,EUR,2024-11-28,False,2022-08-22
17364,Solis-Mcdonald,Airbnb,3447.03,EUR,2023-06-11,False,2021-01-21
17365,Thompson and Sons,Airbnb,2460.16,EUR,2023-06-11,False,2023-08-27
17366,"Moore, Hart and Sims",Craigslist,4517.76,USD,2020-11-05,True,2023-09-26
17367,"Morales, Spencer and Bell",Zillow,4790.13,INR,2023-10-05,True,2022-04-30
17368,"Obrien, Reed and Sanchez",Apartments.com,3209.66,EUR,2024-12-05,False,2021-04-20
17369,Vincent Inc,Realtor,3681.71,EUR,2023-06-28,False,2022-10-02
17370,Cook and Sons,Zillow,2495.48,EUR,2024-02-12,False,2022-04-19
17371,Koch-Foster,Craigslist,2997.67,INR,2022-11-13,False,2022-01-08
17372,"Garcia, Morgan and Edwards",Apartments.com,2043.21,EUR,2022-01-07,True,2020-10-15
17373,Roberts-Wilson,Airbnb,3553.35,USD,2021-06-25,False,2023-07-01
17374,Farrell PLC,Craigslist,1887.4,USD,2021-06-25,False,2025-01-04
17375,"Lin, Smith and Lee",Airbnb,1872.67,EUR,2023-04-14,True,2024-11-04
17376,"Frye, Willis and Perez",Apartments.com,4150.55,INR,2021-04-27,False,2021-04-19
17377,Ali and Sons,Airbnb,2792.3,USD,2021-11-17,False,2024-03-11
17378,Perkins Ltd,Zillow,4495.19,EUR,2023-07-12,False,2023-12-07
17379,Ross-Parker,Craigslist,2071.49,USD,2022-10-12,False,2021-11-29
17380,Holland-Ayala,Zillow,4861.34,INR,2021-02-18,False,2021-10-10
17381,"Hunter, Valdez and Holt",Zillow,3894.13,EUR,2022-01-12,False,2024-07-29
17382,"Preston, Chambers and Curry",Apartments.com,3467.04,EUR,2022-12-13,True,2024-12-13
17383,Ramos-Kane,Airbnb,4324.82,USD,2022-11-05,False,2022-01-08
17384,"Contreras, Walker and Simmons",Airbnb,4485.78,USD,2020-12-14,True,2020-07-23
17385,Davis-Adams,Realtor,3757.62,INR,2024-10-30,True,2020-12-27
17386,Lloyd-Tucker,Realtor,1498.6,EUR,2020-05-12,False,2023-09-22
17387,Peterson-Wright,Craigslist,2520.94,EUR,2021-09-01,True,2022-12-11
17388,"Jordan, Peterson and Dalton",Realtor,1533.41,EUR,2023-12-05,False,2021-04-01
17389,Porter-Martinez,Apartments.com,1078.59,USD,2023-09-07,True,2022-07-06
17390,"Smith, Martin and Martin",Apartments.com,2529.35,USD,2024-01-11,False,2024-02-15
17391,Richardson-Kane,Realtor,2387.37,INR,2020-08-16,True,2020-11-17
17392,"Romero, Edwards and Huff",Apartments.com,1837.33,USD,2021-06-22,True,2023-12-15
17393,Freeman-Martinez,Zillow,2094.88,INR,2021-12-16,False,2020-07-25
17394,Smith PLC,Airbnb,1758.67,INR,2024-07-15,True,2022-07-03
17395,"Smith, Powell and James",Craigslist,2026.95,USD,2021-03-25,False,2023-04-08
17396,"Rogers, Potter and Villanueva",Zillow,2663.81,INR,2023-01-04,False,2025-02-17
17397,"Farrell, Williams and Smith",Craigslist,4218.93,EUR,2024-03-24,True,2023-05-24
17398,Wright Group,Zillow,1706.85,EUR,2024-02-15,True,2024-10-21
17399,"Keller, Johnson and Alvarado",Craigslist,2626.06,EUR,2020-03-02,True,2024-08-15
17400,Mccarthy Group,Zillow,3150.86,EUR,2022-06-12,True,2020-03-17
17401,White LLC,Realtor,1555.75,USD,2023-04-20,True,2020-05-04
17402,Silva-Nolan,Craigslist,2319.67,EUR,2021-07-06,False,2020-09-05
17403,Dennis-Mcdaniel,Realtor,3120.71,EUR,2021-06-19,True,2021-07-22
17404,King-Turner,Zillow,3879.72,INR,2023-03-13,True,2023-04-01
17405,"Pena, Wilson and Chen",Craigslist,1850.57,EUR,2022-01-23,False,2023-01-12
17406,"Harris, Villanueva and Andrade",Airbnb,2199.7,USD,2020-02-24,True,2021-12-21
17407,"Graham, Johnson and Sandoval",Craigslist,4931.38,USD,2023-11-11,False,2024-09-22
17408,"Martinez, Wilson and Stephens",Apartments.com,4893.16,EUR,2021-06-25,True,2021-12-11
17409,Skinner-Sanchez,Craigslist,3523.39,INR,2020-12-21,True,2020-02-14
17410,"Lucero, Rodriguez and Hayes",Airbnb,2117.74,USD,2020-01-06,True,2022-11-09
17411,Mason-Taylor,Airbnb,4860.09,USD,2022-12-15,True,2024-08-23
17412,Brewer LLC,Airbnb,4970.55,EUR,2022-05-14,True,2025-03-01
17413,Allen PLC,Zillow,4817.49,EUR,2020-02-20,True,2020-09-16
17414,Davis and Sons,Apartments.com,1054.0,USD,2021-10-25,False,2025-02-15
17415,"Vance, Scott and Smith",Apartments.com,2904.49,EUR,2020-09-20,True,2020-05-01
17416,Coleman LLC,Realtor,2977.49,INR,2021-08-27,False,2020-02-02
17417,Reed Inc,Realtor,1713.64,INR,2020-10-26,True,2024-09-23
17418,Simmons-Conway,Craigslist,1733.35,EUR,2021-08-04,True,2023-03-12
17419,"Lowery, Clark and Mason",Apartments.com,4876.57,INR,2025-03-21,True,2024-01-29
17420,"Duran, Washington and Rogers",Realtor,2229.36,INR,2021-07-10,False,2021-03-28
17421,Schultz-Thompson,Zillow,1760.2,INR,2024-05-07,False,2024-10-27
17422,"Crawford, Clark and Booth",Craigslist,2470.16,USD,2021-11-11,True,2021-07-16
17423,Smith PLC,Craigslist,3087.94,USD,2020-01-20,True,2022-07-27
17424,"Grimes, Lindsey and Hoffman",Apartments.com,2716.61,EUR,2020-03-09,True,2023-03-07
17425,Richard Inc,Airbnb,1564.54,EUR,2022-02-11,True,2023-10-20
17426,Williams PLC,Apartments.com,1872.08,EUR,2024-12-11,True,2023-03-27
17427,Martin and Sons,Apartments.com,4084.2,INR,2021-08-31,False,2023-08-20
17428,Nicholson Group,Craigslist,3425.99,USD,2024-02-03,True,2024-08-06
17429,Morris and Sons,Craigslist,3113.43,USD,2020-04-16,True,2024-12-19
17430,Harrington and Sons,Apartments.com,3376.93,USD,2021-04-07,False,2024-09-15
17431,Skinner Group,Realtor,2965.98,USD,2021-08-19,False,2020-08-01
17432,"Strickland, Brooks and Jones",Airbnb,4614.1,USD,2022-01-05,False,2022-05-09
17433,"Mckenzie, Shepard and Johnston",Zillow,1875.98,EUR,2020-08-26,False,2020-10-24
17434,Gates LLC,Craigslist,3456.36,EUR,2020-02-12,True,2024-06-17
17435,Porter Group,Airbnb,1170.45,USD,2021-05-16,True,2021-03-10
17436,Rivera-Fernandez,Airbnb,4416.9,EUR,2024-07-09,True,2020-02-09
17437,"Molina, Wilson and Hawkins",Apartments.com,4574.91,INR,2024-12-29,False,2022-05-17
17438,Mendoza Ltd,Apartments.com,4065.49,INR,2020-06-01,True,2023-11-19
17439,"Mcdaniel, Smith and David",Apartments.com,2466.92,EUR,2020-04-10,True,2024-07-22
17440,Wright-Nash,Realtor,2469.42,INR,2020-01-30,True,2020-07-16
17441,"Carpenter, Gonzalez and Hines",Apartments.com,2848.73,EUR,2022-05-28,True,2021-04-09
17442,Curry-Dominguez,Zillow,4689.92,USD,2022-08-26,True,2025-01-16
17443,Terry-Allen,Airbnb,2906.14,INR,2022-08-25,False,2024-08-03
17444,"Winters, Wall and Adams",Zillow,2021.79,INR,2024-02-06,False,2024-09-01
17445,Wise Ltd,Zillow,2941.69,INR,2022-10-25,True,2020-07-14
17446,Clark Ltd,Airbnb,2755.73,USD,2021-12-20,False,2021-07-24
17447,"Brown, Jefferson and Johnson",Airbnb,4807.95,EUR,2021-12-04,True,2024-10-17
17448,Tran-Watts,Apartments.com,1020.64,EUR,2021-09-24,False,2024-05-28
17449,"Long, Blake and Castro",Apartments.com,2000.3,USD,2020-12-16,True,2021-08-11
17450,Lopez and Sons,Realtor,2280.06,EUR,2020-05-10,False,2022-09-02
17451,Graves-Cooley,Apartments.com,2640.63,USD,2020-05-15,False,2023-08-18
17452,Black-Martin,Zillow,1852.02,EUR,2022-11-22,False,2023-12-22
17453,Wood Group,Airbnb,2396.23,INR,2024-10-15,False,2020-06-16
17454,Carlson-Petty,Apartments.com,4548.55,EUR,2021-11-20,True,2021-05-28
17455,Ewing Ltd,Craigslist,4354.51,INR,2021-02-20,True,2023-01-14
17456,"Mills, Delacruz and Wilson",Apartments.com,3598.17,USD,2024-06-29,False,2021-03-30
17457,"George, Zuniga and Smith",Realtor,3435.39,USD,2023-07-05,True,2024-03-20
17458,Munoz Inc,Craigslist,1903.79,USD,2024-03-13,False,2020-01-18
17459,"Martinez, Marsh and Acosta",Zillow,2896.03,EUR,2021-01-04,True,2020-10-28
17460,Johnson Group,Apartments.com,1842.75,EUR,2022-02-25,False,2021-09-20
17461,"Rich, Farley and Franklin",Craigslist,1185.08,USD,2024-12-14,False,2023-04-03
17462,Pena LLC,Apartments.com,1109.17,EUR,2023-08-29,True,2022-04-20
17463,Myers-Melton,Realtor,3777.91,INR,2021-10-04,True,2022-05-23
17464,"Harmon, Maynard and Johnson",Zillow,1577.78,USD,2020-11-08,True,2021-12-28
17465,"Adams, Franco and Robinson",Apartments.com,3309.11,USD,2021-10-17,False,2024-09-05
17466,Brock-Wright,Apartments.com,1613.35,INR,2021-08-05,True,2021-07-26
17467,Barnett Ltd,Apartments.com,3825.61,INR,2020-03-23,True,2020-02-07
17468,Savage Ltd,Realtor,3363.56,USD,2023-09-01,False,2021-02-06
17469,"Francis, Payne and Smith",Craigslist,1002.7,INR,2022-08-27,False,2025-01-19
17470,"Hinton, Ward and Spencer",Zillow,4993.89,EUR,2023-03-23,True,2022-04-03
17471,Williams Group,Realtor,2772.46,USD,2025-02-16,False,2021-06-23
17472,Salazar Group,Zillow,4733.16,EUR,2024-12-13,True,2020-03-07
